episode_id,split
VZ_2018-03-23,train
BBY_2018-12-24,train
FTV_2018-12-24,train
NVS_2018-06-27,train
LVMUY_2018-12-24,train
MO_2019-01-24,train
MSI_2018-03-28,train
TTMI_2019-01-03,train
PK_2018-03-23,train
SBAC_2018-10-11,train
YUM_2018-07-05,train
ADSK_2018-12-24,train
APO_2018-12-20,train
BX_2018-12-19,train
GS_2018-12-24,train
IVZ_2018-12-24,train
SLGN_2018-12-24,train
AMZN_2018-12-24,train
FDS_2018-05-02,train
ON_2018-10-26,train
TSN_2018-12-24,train
ARWR_2018-04-06,train
ELF_2019-02-27,train
FN_2018-04-27,train
ZBH_2018-12-24,train
ARE_2018-12-24,train
CCI_2018-05-02,train
CRS_2018-12-24,train
GGG_2018-10-24,train
INTC_2018-10-24,train
JCI_2018-12-24,train
NSRGY_2018-06-18,train
TGT_2018-12-21,train
TKR_2018-12-24,train
CAG_2019-01-14,train
DUK_2018-06-11,train
NVR_2018-10-24,train
RGLD_2018-11-13,train
TPL_2018-12-21,train
CAR_2019-01-03,train
HSY_2018-05-02,train
IPGP_2018-12-24,train
KMPR_2018-04-02,train
PEP_2018-05-09,train
WM_2018-06-27,train
LAD_2018-12-14,train
LRCX_2018-12-24,train
ACN_2018-12-24,train
AME_2018-12-24,train
CACI_2018-12-24,train
FR_2018-12-24,train
HLT_2018-10-24,train
KMB_2018-04-23,train
KRC_2018-12-24,train
MTG_2018-12-24,train
APD_2018-10-24,train
APH_2019-01-03,train
CMI_2018-12-24,train
CRH_2018-12-20,train
EME_2018-12-24,train
HGV_2018-12-24,train
HON_2018-12-24,train
LVS_2018-12-24,train
PKG_2018-12-24,train
PLD_2018-12-24,train
RTX_2018-12-24,train
TTC_2018-12-24,train
DECK_2018-04-20,train
LH_2018-12-24,train
SRE_2018-06-06,train
APTV_2018-12-24,train
BCO_2018-12-24,train
FLR_2018-12-24,train
LIN_2018-04-06,train
MAR_2018-12-24,train
ROK_2018-12-24,train
SWK_2018-10-29,train
ASML_2018-12-24,train
DKS_2018-05-22,train
ODFL_2018-12-24,train
XPO_2018-12-13,train
ARW_2018-12-24,train
BUD_2018-12-24,train
EQT_2018-11-16,train
KBH_2018-11-15,train
PFG_2018-12-24,train
PH_2018-12-24,train
ROST_2018-04-13,train
SEIC_2018-12-24,train
TXN_2018-12-24,train
WY_2018-12-24,train
ADBE_2018-12-24,train
ETN_2018-12-24,train
FNF_2018-12-24,train
FTNT_2018-04-09,train
ITW_2018-12-24,train
PII_2018-12-21,train
PRU_2018-12-24,train
UFPI_2018-12-24,train
AMCR_2018-12-26,train
AKAM_2019-01-03,train
AON_2018-06-27,train
MSCI_2018-12-24,train
VLO_2018-12-24,train
BWA_2018-12-24,train
DIS_2018-05-03,train
GPK_2018-12-24,train
MAA_2018-05-18,train
NDSN_2018-12-11,train
TNL_2018-10-24,train
CNH_2018-12-24,train
ING_2018-12-24,train
BEN_2018-12-24,train
CTRA_2018-10-24,train
FAF_2018-12-24,train
OC_2018-12-24,train
QCOM_2018-04-25,train
RNR_2018-06-27,train
ACM_2018-12-24,train
BBVA_2018-12-11,train
BLK_2018-12-24,train
FDX_2018-12-24,train
MS_2018-12-24,train
AOS_2018-12-14,train
BAH_2018-05-02,train
CHRD_2018-12-24,train
DE_2018-10-29,train
POOL_2018-04-25,train
SJM_2018-12-24,train
STZ_2019-01-09,train
TSM_2019-01-03,train
TTEK_2018-05-01,train
BKR_2018-12-24,train
CBRE_2018-12-24,train
CMG_2018-04-23,train
CXT_2018-12-24,train
FIVE_2018-05-01,train
FANG_2018-12-24,train
LFUS_2018-12-24,train
LMT_2018-12-24,train
ORCL_2018-06-20,train
ERIC_2018-05-29,train
GHC_2018-08-02,train
HWM_2018-12-24,train
ILMN_2018-04-25,train
KEX_2018-12-21,train
LOPE_2019-01-17,train
SAP_2018-12-24,train
TEL_2018-12-24,train
WCC_2018-12-24,train
WRB_2018-12-24,train
ALLE_2018-05-03,train
ITT_2018-12-24,train
MCD_2018-04-25,train
BAC_2018-12-24,train
CHDN_2018-12-24,train
CPRT_2018-12-24,train
F_2018-12-24,train
GOOG_2018-12-24,train
IDXX_2018-12-24,train
SSB_2018-12-24,train
FITB_2018-12-24,train
GOOGL_2018-12-24,train
RSG_2018-05-02,train
TYL_2018-12-24,train
WDAY_2018-06-27,train
AIG_2018-12-11,train
CELH_2018-12-21,train
D_2018-06-06,train
GLPI_2018-12-24,train
LRLCY_2018-10-18,train
QLYS_2018-12-21,train
RLI_2018-05-03,train
SIGI_2018-06-27,train
UNP_2018-12-24,train
OVV_2018-12-24,train
TJX_2018-05-07,train
ULTA_2018-12-24,train
AXP_2018-12-24,train
MSA_2018-05-03,train
SPGI_2018-12-24,train
SSD_2018-12-24,train
CHH_2018-12-24,train
ENTG_2018-12-24,train
EW_2018-05-03,train
HIG_2018-12-24,train
RRX_2018-12-24,train
WAL_2018-12-24,train
CSGP_2018-12-21,train
SLAB_2018-12-24,train
MOH_2018-05-09,train
CG_2018-12-19,train
PEGA_2018-12-21,train
EPAM_2018-12-24,train
FSLR_2018-10-29,train
HLNE_2018-11-01,train
NOC_2018-12-24,train
SMCI_2018-11-08,train
COST_2018-12-24,train
DEO_2018-10-11,train
DVN_2018-12-24,train
RGEN_2018-05-10,train
TCBI_2018-12-24,train
SO_2018-05-18,train
TRV_2018-12-24,train
ANF_2018-11-20,train
INVH_2018-12-24,train
AMD_2018-05-17,train
NEE_2018-05-17,train
OPCH_2019-04-22,train
DY_2019-02-27,train
FCFS_2018-12-24,train
CRM_2018-11-20,train
LNT_2018-06-11,train
MRSH_2018-12-24,train
DOV_2018-12-24,train
PRI_2018-12-24,train
SF_2018-12-21,train
INTU_2018-12-24,train
LII_2018-06-27,train
V_2018-12-24,train
MCHP_2018-10-24,train
PCTY_2018-12-21,train
WMS_2018-12-24,train
STRL_2018-12-20,train
AFL_2018-10-26,train
AMH_2018-12-24,train
CDNS_2018-10-11,train
CPB_2019-01-02,train
NOVT_2018-10-29,train
TTWO_2019-02-27,train
ALL_2018-12-24,train
ARMK_2018-12-24,train
CHE_2019-01-03,train
FICO_2018-12-24,train
MKSI_2018-12-24,train
MTCH_2018-07-30,train
MTN_2019-01-17,train
SHW_2018-12-24,train
WMT_2018-06-18,train
WEX_2018-12-24,train
FLO_2018-12-24,train
NXPI_2018-12-24,train
TDY_2018-12-24,train
HRB_2018-06-27,train
KTOS_2018-06-25,train
TDG_2018-10-29,train
ABT_2018-06-27,train
AES_2018-07-09,train
HD_2018-12-24,train
MET_2018-12-24,train
WTRG_2018-11-08,train
AIZ_2018-12-24,train
NXST_2018-11-20,train
BAX_2018-11-12,train
OKTA_2018-11-20,train
AXTA_2018-12-17,train
BSX_2018-12-24,train
FTI_2018-12-24,train
LSCC_2018-11-19,train
SBRA_2018-12-24,train
FIS_2018-12-24,train
GNTX_2018-10-18,train
NEM_2018-09-11,train
RBC_2019-01-03,train
STE_2018-12-24,train
EL_2018-12-24,train
KIM_2018-12-24,train
BRX_2018-12-24,train
CMC_2019-05-31,train
MU_2018-12-24,train
CW_2018-12-24,train
KEY_2018-12-24,train
MPWR_2018-10-24,train
MTZ_2018-12-21,train
PAYC_2018-06-29,train
SATS_2018-12-24,train
VLY_2018-12-24,train
DGX_2018-12-24,train
HALO_2018-12-24,train
L_2018-12-24,train
MCO_2018-12-24,train
NVDA_2018-12-24,train
ORA_2018-11-06,train
RMD_2019-01-28,train
DAL_2019-01-03,train
DVA_2019-05-31,train
FE_2018-07-24,train
HII_2018-12-24,train
NDAQ_2018-12-24,train
CUBE_2018-10-11,train
GL_2018-12-24,train
MCK_2018-12-24,train
OMC_2018-08-13,train
PNC_2018-12-24,train
UAL_2018-07-11,train
JEF_2018-12-24,train
T_2018-12-24,train
FND_2018-12-24,train
CVNA_2018-12-21,train
MKC_2018-07-30,train
COR_2018-12-24,train
MTSI_2019-05-07,train
PSA_2018-10-11,train
WELL_2018-07-30,train
BWXT_2018-12-24,train
ICE_2018-12-24,train
SW_2018-12-13,train
CL_2018-10-29,train
GRMN_2018-12-24,train
PSX_2018-12-24,train
CHD_2018-07-18,train
FHN_2018-12-24,train
VRSN_2018-10-24,train
AN_2019-03-15,train
IR_2018-12-24,train
PHM_2018-10-22,train
USB_2018-12-24,train
EXPO_2018-12-24,train
TROW_2018-12-24,train
AVNT_2019-05-28,train
ENSG_2018-08-03,train
HBAN_2018-12-24,train
UPS_2018-12-24,train
CTAS_2018-12-24,train
GD_2018-12-24,train
NTRS_2018-12-24,train
RF_2018-12-24,train
RPM_2019-01-04,train
STLD_2019-05-31,train
THC_2018-12-24,train
UHS_2018-12-24,train
CSL_2018-12-24,train
EEFT_2018-07-30,train
EFX_2018-12-24,train
IEX_2018-12-24,train
LYV_2018-12-24,train
TMO_2018-12-24,train
LDOS_2018-12-24,train
WST_2018-12-24,train
CNX_2019-07-29,train
ADP_2018-12-24,train
CF_2019-03-22,train
CROX_2018-08-07,train
GMED_2019-01-03,train
THG_2018-12-24,train
VFC_2018-12-24,train
CLH_2018-12-24,train
CBOE_2018-12-24,train
KKR_2018-12-24,train
MUSA_2018-12-24,train
AAON_2018-10-11,train
ATR_2019-01-03,train
BRKR_2018-12-24,train
STWD_2018-12-24,train
CB_2018-12-24,train
MMS_2018-10-11,train
NSA_2018-10-01,train
VVV_2019-05-02,train
ADI_2018-10-24,train
AZN_2019-01-28,train
SGI_2018-12-24,train
ZTS_2018-12-24,train
KBR_2018-12-21,train
LULU_2018-12-24,train
NWSA_2018-12-24,train
NWS_2018-12-24,train
COKE_2018-10-18,train
FISV_2018-12-24,train
NEU_2018-10-24,train
PODD_2019-01-03,train
LHX_2018-12-24,train
ZBRA_2018-12-24,train
ARES_2018-12-24,train
USFD_2018-11-05,train
SYNA_2019-05-31,train
HAE_2019-04-17,train
MRK_2018-09-04,train
CME_2019-03-27,train
DHI_2018-12-24,train
WING_2018-12-24,train
BF-B_2019-01-03,train
ESNT_2018-12-24,train
IQV_2018-12-24,train
RH_2019-05-31,train
ADC_2018-10-04,train
SNPS_2018-12-24,train
GME_2019-08-15,train
STAG_2018-12-24,train
HR_2018-10-12,train
NVO_2018-10-11,train
EPR_2018-12-24,train
TWLO_2018-10-24,train
UL_2018-12-24,train
AR_2019-08-27,train
AVT_2018-12-24,train
JBHT_2019-05-29,train
WSO_2018-12-24,train
BR_2018-12-24,train
TRU_2018-12-24,train
APPF_2018-10-30,train
COF_2018-12-24,train
NOV_2019-08-15,train
RRC_2019-08-27,train
SYY_2018-12-24,train
VNOM_2018-12-24,train
BDC_2018-12-24,train
FLS_2018-12-24,train
PVH_2019-08-23,train
TPR_2019-08-15,train
VTRS_2019-05-31,train
AA_2019-08-27,train
ANET_2018-12-24,train
AYI_2018-12-24,train
BC_2019-05-31,train
JPM_2018-12-24,train
LSTR_2018-12-24,train
XYL_2018-12-24,train
ALV_2019-05-31,train
ASGN_2019-05-31,train
CDW_2018-12-24,train
SONY_2019-03-22,train
TFC_2018-12-24,train
BRO_2018-12-24,train
CASY_2018-12-10,train
DCI_2018-12-24,train
HUBB_2018-12-24,train
SCI_2018-12-24,train
AFG_2018-12-24,train
APA_2019-08-15,train
HAL_2019-08-27,train
LYB_2019-08-23,train
MOS_2019-08-27,train
PR_2019-08-15,train
PYPL_2018-10-10,train
AJG_2018-12-24,train
CRL_2019-01-03,train
EG_2018-10-26,train
IRT_2018-12-24,train
NOW_2018-11-19,train
GNRC_2018-12-24,train
HAS_2019-01-03,train
BHF_2018-12-24,train
ED_2018-09-26,train
LAMR_2018-12-24,train
TT_2018-12-24,train
MDT_2019-01-07,train
GT_2019-09-03,train
BIO_2018-12-24,train
DLR_2019-01-09,train
LITE_2018-11-12,train
BALL_2018-12-24,train
KNSL_2018-12-24,train
MPC_2019-08-14,train
PANW_2018-11-19,train
PBF_2019-08-15,train
KRG_2018-12-24,train
SAM_2019-01-09,train
PLNT_2018-10-24,train
VWAGY_2018-10-24,train
AAPL_2019-01-03,train
FFIN_2018-12-24,train
ISRG_2018-12-24,train
ORI_2018-12-24,train
PPG_2018-12-24,train
STT_2019-08-15,train
RBA_2018-12-24,train
BIIB_2019-03-22,train
CVS_2019-04-02,train
HOG_2019-08-27,train
MEDP_2018-10-29,train
EMR_2018-12-24,train
JHG_2019-08-15,train
PB_2018-12-24,train
BMY_2019-07-22,train
NNN_2018-12-24,train
PAG_2018-12-13,train
COLB_2019-03-22,train
IBOC_2018-12-24,train
LECO_2018-12-24,train
O_2018-11-02,train
VRTX_2018-12-24,train
ZION_2018-12-24,train
BXP_2018-12-24,train
TSLA_2019-06-03,train
KHC_2019-08-15,train
MORN_2018-12-24,train
ABBV_2019-08-15,train
AMGN_2019-05-13,train
DOC_2018-12-24,train
ENS_2019-08-23,train
FCN_2018-12-24,train
ATI_2019-08-15,train
CAT_2019-08-27,train
CPRI_2019-09-03,train
NTAP_2019-08-14,train
STLA_2019-01-03,train
CBT_2019-08-15,train
MA_2018-12-24,train
ONB_2018-12-24,train
TECH_2018-12-24,train
WLK_2019-08-27,train
RGA_2018-12-24,train
SBUX_2018-12-24,train
FCX_2019-10-08,train
PG_2018-12-24,train
BIDU_2019-08-15,train
RJF_2018-12-24,train
TM_2018-12-24,train
EGP_2018-12-24,train
OSK_2018-12-24,train
DELL_2019-01-16,train
CI_2019-04-17,train
CNC_2019-10-02,train
GEN_2018-12-24,train
LNTH_2018-12-24,train
MUR_2019-08-27,train
RL_2019-08-26,train
PCG_2019-10-28,train
SCHW_2019-10-03,train
BKH_2018-12-24,train
IFF_2019-08-23,train
REGN_2019-09-27,train
DPZ_2019-08-27,train
UNH_2019-04-17,train
WAB_2019-05-31,train
DAR_2018-12-24,train
DINO_2019-05-31,train
RVTY_2018-12-24,train
JAZZ_2018-12-21,train
PEN_2018-12-24,train
EQR_2018-12-24,train
TTD_2018-12-24,train
AZO_2019-01-08,train
CMCSA_2018-12-24,train
ORLY_2018-12-24,train
DG_2018-12-24,train
ES_2018-12-24,train
GWRE_2018-12-24,train
NSC_2018-12-24,train
HUM_2019-04-17,train
KR_2019-07-23,train
IP_2018-12-24,train
CMS_2018-12-24,train
PNR_2019-05-31,train
AWK_2018-12-24,train
GSK_2018-12-17,train
HQY_2019-10-10,train
NTNX_2019-08-14,train
AIT_2018-12-24,train
AM_2019-12-03,train
GWW_2019-07-10,train
H_2018-12-24,train
WEC_2019-01-02,train
AEP_2019-01-03,train
ALK_2019-03-25,train
BDX_2018-12-24,train
TXNM_2018-12-24,train
EWBC_2019-08-27,train
MTDR_2019-10-18,train
NYT_2019-01-03,train
BMRN_2019-10-02,train
POR_2018-12-24,train
ST_2018-12-24,train
CBSH_2018-12-24,train
EOG_2019-10-18,train
VALE_2019-08-26,train
HPQ_2019-10-10,train
SE_2019-01-03,train
AVAV_2019-08-27,train
EQNR_2019-08-15,train
SNY_2019-02-25,train
GE_2019-08-27,train
M_2019-08-27,train
HL_2019-05-28,train
LLY_2019-07-19,train
MASI_2019-01-14,train
COP_2019-08-23,train
EHC_2019-04-17,train
ALB_2019-08-27,train
MAT_2019-08-27,train
SNX_2019-08-15,train
KO_2019-02-26,train
BBWI_2019-09-03,train
CCL_2019-10-08,train
EXEL_2019-11-06,train
THO_2019-08-15,train
BYD_2019-08-15,train
KNX_2019-05-31,train
KEYS_2019-01-23,train
MGM_2019-06-03,train
AVGO_2019-05-31,train
EVRG_2019-03-06,train
PTC_2019-10-08,train
LW_2019-06-18,train
NBIX_2019-04-30,train
NKE_2019-05-31,train
SLM_2019-08-15,train
AEIS_2019-03-08,train
TXRH_2019-10-17,train
URI_2019-08-27,train
DXCM_2019-04-17,train
ELS_2019-02-01,train
NFLX_2019-09-24,train
PPC_2019-02-14,train
WHR_2019-05-31,train
AMT_2019-02-06,train
FLEX_2019-06-17,train
REXR_2019-02-01,train
UTHR_2019-07-22,train
WDC_2019-06-12,train
WWD_2019-02-07,train
AMP_2019-03-25,train
BLDR_2019-03-22,train
CHTR_2019-03-08,train
CNO_2019-08-27,train
C_2019-03-25,train
HCA_2019-04-17,train
META_2019-02-21,train
WYNN_2019-08-15,train
XYZ_2019-09-23,train
BABA_2019-05-31,train
BURL_2019-03-15,train
JD_2019-02-15,train
MANH_2019-02-07,train
MLI_2019-08-27,train
RMBS_2019-03-07,train
CCK_2019-02-08,train
NOK_2019-11-20,train
PFGC_2019-03-22,train
SMG_2019-02-08,train
SWKS_2019-05-31,train
TER_2019-02-08,train
VOYA_2019-02-08,train
VRSK_2019-02-11,train
COTY_2019-08-23,train
ETR_2019-02-13,train
INGR_2019-08-27,train
MAS_2019-05-31,train
WTS_2019-03-22,train
XEL_2019-02-13,train
JKHY_2019-03-07,train
ALLY_2019-03-08,train
BLD_2019-02-14,train
FBIN_2019-03-22,train
HLI_2019-08-15,train
JLL_2019-05-31,train
NLY_2019-09-03,train
PSTG_2019-08-05,train
TMHC_2019-03-06,train
EXPE_2019-11-20,train
JBL_2019-05-31,train
VMI_2019-05-31,train
CAH_2019-05-31,train
SAIA_2019-06-03,train
CINF_2019-03-08,train
COHR_2019-11-22,train
CYTK_2019-03-06,train
EXLS_2019-03-22,train
FHI_2019-03-25,train
LPX_2019-08-23,train
SAIC_2019-03-22,train
EIX_2019-05-28,train
GPN_2019-02-21,train
LOW_2019-05-28,train
RHHBY_2019-05-13,train
TMUS_2019-04-03,train
ACGL_2019-03-26,train
FIX_2019-08-27,train
J_2019-03-08,train
LEN_2019-03-06,train
MSFT_2019-03-07,train
RS_2019-05-31,train
AMAT_2019-03-07,train
KLAC_2019-06-03,train
CRUS_2019-05-31,train
TREX_2019-05-17,train
WSM_2019-05-29,train
ROL_2019-08-27,train
SPXC_2019-05-31,train
AXON_2019-03-08,train
GILD_2019-04-22,train
VC_2019-05-31,train
AMKR_2019-05-31,train
EQIX_2019-03-13,train
CLX_2019-05-20,train
GIS_2019-03-19,train
SBAC_2019-03-19,train
SFM_2020-03-12,train
OKE_2020-03-18,train
OLN_2020-03-16,train
TRGP_2020-03-18,train
ARWR_2019-05-01,train
ERIE_2020-03-12,train
PK_2020-03-18,train
ON_2020-03-18,train
TGT_2019-05-16,train
TSN_2020-03-18,train
VTR_2020-03-18,train
AAL_2020-03-23,train
BA_2020-03-20,train
BP_2020-03-18,train
CRS_2020-03-20,train
CVLT_2020-03-18,train
DRI_2020-03-18,train
GDDY_2020-03-18,train
GTLS_2020-03-19,train
NCLH_2020-03-18,train
PSKY_2020-03-23,train
RCL_2020-03-18,train
SHEL_2020-03-18,train
TOL_2020-03-23,train
TRMB_2020-03-18,train
TTE_2020-03-19,train
WMB_2020-03-18,train
ALGN_2020-03-23,train
APO_2020-03-23,train
E_2020-03-16,train
GAP_2020-03-23,train
HST_2020-03-18,train
HXL_2020-03-23,train
KMI_2020-03-18,train
NVR_2020-03-23,train
RGLD_2020-03-18,train
SPG_2020-03-18,train
SYF_2020-03-23,train
TKR_2020-03-18,train
UNM_2020-03-23,train
VICI_2020-03-18,train
WPC_2020-03-23,train
WTFC_2020-03-18,train
BLKB_2020-03-18,train
BX_2019-04-09,train
CAR_2020-03-18,train
CDP_2020-03-20,train
CFG_2020-03-18,train
CNP_2020-03-23,train
CVX_2020-03-23,train
ELF_2020-03-18,train
ELV_2020-03-23,train
EVR_2020-03-20,train
FNB_2020-03-18,train
GM_2020-03-18,train
GPC_2020-03-23,train
G_2020-03-18,train
HPE_2020-03-23,train
HWC_2020-03-23,train
INFY_2020-03-20,train
INTC_2019-06-03,train
KMPR_2020-03-23,train
LEA_2020-03-18,train
LUV_2020-03-19,train
MIDD_2020-03-23,train
MLM_2020-03-23,train
NJR_2020-03-18,train
OGE_2020-03-23,train
OLED_2020-03-18,train
OXY_2020-03-23,train
PAYX_2020-03-23,train
PPL_2020-03-23,train
PWR_2020-03-23,train
SWX_2020-03-16,train
TXT_2020-03-23,train
VMC_2020-03-18,train
YUM_2020-03-23,train
AVB_2020-03-23,train
LAD_2020-03-18,train
LRCX_2019-06-03,train
NRG_2020-03-18,train
VST_2020-03-18,train
AMG_2020-03-23,train
ASH_2020-03-23,train
AVY_2020-03-23,train
BG_2020-03-18,train
DUK_2020-03-23,train
FDS_2020-03-23,train
KRC_2020-03-23,train
LIVN_2020-03-23,train
OLLI_2020-03-18,train
EXP_2020-03-23,train
FTV_2020-03-23,train
SYK_2020-03-23,train
CRH_2020-03-18,train
HGV_2020-03-18,train
DECK_2020-03-18,train
TPL_2020-03-23,train
FLR_2020-03-18,train
SWK_2020-03-23,train
APTV_2020-03-18,train
ASML_2019-06-03,train
CACI_2020-03-18,train
CLF_2020-03-23,train
CMI_2020-03-23,train
CUZ_2020-03-20,train
DKS_2020-03-18,train
EXR_2020-03-23,train
FN_2019-06-03,train
INCY_2020-03-23,train
NUE_2020-03-23,train
ODFL_2019-06-03,train
PCAR_2020-03-23,train
ROK_2020-03-23,train
SLB_2020-03-18,train
SRE_2020-03-16,train
TSCO_2020-03-16,train
AGCO_2020-03-18,train
AME_2020-03-23,train
ARW_2020-03-18,train
BUD_2020-03-18,train
DD_2020-03-23,train
EQT_2020-02-26,train
GEF_2020-03-12,train
HON_2020-03-23,train
KBH_2020-03-18,train
KDP_2020-03-16,train
PH_2020-03-23,train
ROST_2020-03-18,train
SEIC_2020-03-23,train
XOM_2020-03-23,train
XPO_2020-03-20,train
CCI_2020-03-23,train
CFR_2020-03-23,train
CSX_2020-03-23,train
DTE_2020-03-23,train
ECL_2020-03-23,train
ETN_2020-03-23,train
EXPD_2020-03-20,train
FFIV_2020-03-18,train
FTNT_2019-06-03,train
GS_2020-03-23,train
HOLX_2020-03-23,train
ITW_2020-03-23,train
LH_2020-03-23,train
MAR_2020-04-03,train
MO_2020-03-23,train
MSM_2020-03-23,train
MTG_2020-04-03,train
PEG_2020-03-23,train
PII_2020-04-03,train
PLD_2020-03-20,train
PRU_2020-03-23,train
RTX_2020-03-23,train
RYN_2020-03-12,train
TAP_2020-03-23,train
UDR_2020-03-23,train
VNO_2020-03-20,train
WBS_2020-03-23,train
WY_2020-03-23,train
ZBH_2020-03-18,train
AMCR_2020-03-16,train
ARE_2020-03-23,train
ASB_2020-03-23,train
ATO_2020-03-23,train
BBY_2020-03-23,train
BK_2020-03-23,train
CAG_2020-03-12,train
COLM_2020-03-23,train
CPAY_2020-03-23,train
CPT_2020-03-23,train
CTSH_2020-03-23,train
EME_2020-03-17,train
ESS_2020-03-23,train
EXC_2020-03-23,train
FNF_2020-03-18,train
FRT_2020-04-03,train
FR_2020-03-23,train
GBCI_2020-03-12,train
HOMB_2020-03-23,train
IDA_2020-03-23,train
JCI_2020-03-23,train
MTB_2020-03-23,train
NWE_2020-03-20,train
OGS_2020-03-23,train
PFG_2020-03-23,train
PNFP_2020-03-23,train
PNW_2020-03-23,train
REG_2020-04-03,train
R_2020-04-03,train
SON_2020-03-23,train
SR_2020-03-23,train
TEX_2020-03-23,train
UFPI_2019-04-22,train
UGI_2020-03-23,train
WFC_2020-03-23,train
WTW_2020-03-23,train
XRAY_2020-03-23,train
EBAY_2020-03-23,train
ADBE_2019-06-03,train
AKAM_2019-06-03,train
AMZN_2020-03-12,train
AON_2020-03-23,train
CSCO_2020-03-12,train
HSY_2020-03-23,train
IBM_2020-03-23,train
JNJ_2020-03-23,train
MDLZ_2020-03-23,train
MSCI_2019-08-05,train
PEP_2020-03-20,train
POST_2020-03-23,train
VLO_2020-03-23,train
BWA_2020-03-18,train
EA_2020-03-20,train
MAA_2020-03-23,train
NDSN_2020-03-23,train
TNL_2020-03-23,train
HRL_2019-05-07,train
SLGN_2020-03-23,train
TKO_2020-03-16,train
ADSK_2020-03-12,train
CTRA_2020-02-27,train
FAF_2020-03-18,train
HLT_2020-04-03,train
IBKR_2020-03-23,train
RNR_2020-03-18,train
ACM_2020-03-18,train
BLK_2020-03-23,train
FDX_2020-03-16,train
MS_2020-03-23,train
STZ_2020-03-23,train
TSM_2019-05-28,train
BAH_2020-03-23,train
BKR_2020-03-23,train
CBRE_2020-03-23,train
CMG_2020-03-18,train
DHR_2020-03-23,train
FIVE_2020-03-19,train
CHRD_2020-04-20,train
CXT_2020-03-23,train
FANG_2020-03-18,train
LMT_2020-03-23,train
ORCL_2020-03-12,train
ERIC_2020-03-16,train
ILMN_2020-03-18,train
IT_2020-03-20,train
KEX_2020-03-18,train
LOPE_2020-03-18,train
PFE_2020-03-23,train
TEL_2020-03-18,train
WCC_2020-03-18,train
CGNX_2020-03-23,train
FAST_2020-03-23,train
GHC_2020-03-18,train
ITT_2020-03-23,train
LFUS_2020-03-18,train
MCD_2020-03-23,train
MMM_2020-03-23,train
NFG_2020-03-23,train
OZK_2020-04-03,train
POOL_2020-03-20,train
SNA_2020-04-03,train
TTMI_2019-05-31,train
UBSI_2020-03-20,train
BAC_2020-03-23,train
CHDN_2020-03-18,train
CPRT_2020-03-23,train
F_2020-03-23,train
HWM_2020-03-23,train
IDXX_2020-03-23,train
ROP_2020-03-23,train
ACN_2020-03-23,train
ADM_2020-03-23,train
ALLE_2020-03-23,train
APD_2020-03-23,train
APH_2020-03-16,train
BKNG_2020-03-23,train
DE_2020-03-23,train
DIS_2020-03-23,train
FITB_2020-03-18,train
FLG_2020-04-03,train
HSIC_2020-03-23,train
OC_2020-03-23,train
PKG_2020-03-23,train
TTEK_2019-05-01,train
TYL_2019-06-03,train
WBD_2020-04-03,train
WDAY_2020-03-18,train
AIG_2020-03-18,train
CELH_2019-10-03,train
GLPI_2020-03-18,train
GOOG_2019-06-03,train
QLYS_2020-03-12,train
UNP_2020-03-23,train
OVV_2020-03-09,train
TJX_2020-03-23,train
ULTA_2020-03-18,train
SPGI_2020-03-23,train
SSD_2020-03-23,train
CHH_2020-03-23,train
D_2020-03-23,train
ENTG_2019-05-29,train
EW_2020-03-23,train
HIG_2020-03-18,train
IPGP_2020-04-03,train
MSA_2020-03-23,train
RRX_2020-03-23,train
WAL_2020-03-18,train
CSGP_2019-05-13,train
SLAB_2020-03-18,train
GOOGL_2019-06-03,train
MOH_2019-09-27,train
AXP_2020-03-23,train
CG_2020-03-18,train
LVS_2020-03-18,train
PEGA_2020-04-03,train
QCOM_2020-03-20,train
EPAM_2020-03-16,train
FSLR_2020-03-18,train
HLNE_2020-03-18,train
MNST_2020-03-23,train
SMCI_2020-03-18,train
DEO_2020-03-23,train
DVN_2020-03-18,train
RGEN_2019-05-23,train
ANF_2020-04-02,train
A_2020-03-23,train
INVH_2020-03-23,train
TCBI_2020-03-23,train
AMD_2019-05-23,train
OPCH_2020-03-18,train
LIN_2020-03-23,train
STX_2019-05-31,train
DY_2020-03-18,train
CRM_2020-03-16,train
MRSH_2020-03-23,train
WRB_2020-03-23,train
CHRW_2020-03-12,train
DOV_2020-03-23,train
GPK_2020-03-23,train
HMC_2020-03-23,train
ING_2020-03-18,train
SAP_2020-03-19,train
AOS_2020-03-20,train
DLB_2020-03-18,train
DLTR_2020-03-18,train
GLW_2020-03-23,train
LVMUY_2020-03-19,train
MTD_2020-03-23,train
NEE_2020-03-23,train
PRI_2020-03-20,train
SF_2020-03-18,train
SIGI_2020-03-16,train
SSB_2020-05-13,train
TRV_2020-03-18,train
COO_2020-03-23,train
COST_2019-05-31,train
SO_2020-03-23,train
TTC_2020-03-23,train
INTU_2020-03-23,train
LII_2020-03-23,train
V_2020-03-23,train
BEN_2020-03-23,train
CNH_2020-03-23,train
DBX_2020-03-12,train
ITUB_2020-04-24,train
RSG_2020-03-23,train
TXN_2020-03-16,train
WIT_2020-03-19,train
BBVA_2020-04-21,train
BCO_2020-05-14,train
IRM_2020-04-02,train
IVZ_2020-05-15,train
LRLCY_2020-03-16,train
MCHP_2020-03-16,train
PCTY_2020-04-03,train
SAN_2020-05-19,train
WMS_2020-03-23,train
